SUNE2,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
5/8/2016,5,8,0,0,0,0,0,0,0.947877228,5.718663692,8.192712784,8.972240448,8.774048805,9.017721176,8.995401382,8.977162361,9.035975456,8.96322155,8.629052162,7.649619579,3.737663746,0,0,0,0,0
5/9/2016,5,9,0,0,0,0,0,0,0.947877228,5.718663692,8.192712784,8.972240448,8.774048805,9.017721176,8.995401382,8.977162361,9.035975456,8.96322155,8.725208282,7.649619579,3.737663746,0,0,0,0,0
5/10/2016,5,10,0,0,0,0,0,0,0.947877228,5.718663692,8.192712784,8.972240448,9.108958244,9.017721176,9.005819321,8.977162361,9.035975456,8.96322155,8.725208282,7.649619579,3.737663746,0,0,0,0,0
5/11/2016,5,11,0,0,0,0,0,0,0.947877228,5.718663692,8.142806053,8.836531639,9.108958244,8.915984154,9.005819321,8.977162361,9.035975456,8.96322155,8.725208282,7.574439049,3.574680805,0,0,0,0,0
5/12/2016,5,12,0,0,0,0,0,0,0.947877228,5.718663692,8.142806053,8.836531639,9.108958244,8.915984154,9.005819321,8.977162361,9.035975456,8.96322155,8.725208282,7.574439049,3.574680805,0,0,0,0,0
5/13/2016,5,13,0,0,0,0,0,0,1.053726435,5.725477219,8.142806053,8.836531639,9.108958244,8.915984154,9.005819321,8.977162361,9.035975456,9.034791946,8.745488167,7.574439049,4.034307003,0,0,0,0,0
5/14/2016,5,14,0,0,0,0,0,0,1.205526233,6.145973682,8.364161491,8.995568275,9.108958244,8.915984154,9.005819321,9.067878723,9.125718117,9.045629501,8.745488167,7.588126183,4.034307003,0,0,0,0,0
5/15/2016,5,15,0,0,0,0,0,0,1.205526233,6.145973682,8.364161491,8.995568275,9.108958244,8.915984154,9.005819321,9.067878723,9.125718117,9.045629501,8.745488167,7.588126183,4.034307003,0,0,0,0,0
5/16/2016,5,16,0,0,0,0,0,0,1.205526233,6.145973682,8.364161491,8.995568275,9.108958244,8.915984154,9.005819321,9.067878723,9.125718117,9.045629501,8.745488167,7.588126183,4.034307003,0,0,0,0,0
5/17/2016,5,17,0,0,0,0,0,0,1.214050412,6.145973682,8.364161491,8.995568275,8.974444389,8.886390686,8.874123573,9.067878723,9.125718117,9.045629501,8.745488167,7.588126183,4.331378937,0,0,0,0,0
5/18/2016,5,18,0,0,0,0,0,0,1.214050412,6.145973682,8.364161491,8.995568275,8.974444389,8.886390686,8.874123573,9.067878723,9.125718117,9.045629501,8.745488167,7.588126183,4.331378937,0,0,0,0,0
5/19/2016,5,19,0,0,0,0,0,0,1.214050412,6.145973682,8.364161491,8.995568275,8.974444389,8.886390686,8.874123573,9.067878723,9.125718117,9.045629501,8.745488167,7.716266155,4.502728939,0,0,0,0,0
5/20/2016,5,20,0,0,0,0,0,0,1.403793097,6.270289898,8.406611443,8.995568275,9.106737137,9.11557579,9.085715294,9.067878723,9.125718117,9.045629501,8.594143867,7.716266155,4.558686256,0,0,0,0,0
5/21/2016,5,21,0,0,0,0,0,0,1.535036922,6.573407173,8.58642292,9.051058769,9.106737137,9.11557579,9.085715294,8.963858604,8.908033371,8.820313454,8.588494301,7.716266155,4.633223057,0,0,0,0,0
5/22/2016,5,22,0,0,0,0,0,0,1.535036922,6.573407173,8.58642292,9.056742668,9.106737137,9.11557579,9.085715294,8.963858604,8.908033371,8.820313454,8.588494301,7.716266155,4.633223057,0,0,0,0,0
5/23/2016,5,23,0,0,0,0,0,0,1.535036922,6.573407173,8.58642292,9.056742668,9.106737137,9.11557579,9.085715294,8.963858604,8.908033371,8.820313454,8.588494301,7.716266155,4.633223057,0,0,0,0,0
5/24/2016,5,24,0,0,0,0,0,0,1.535036922,6.573407173,8.58642292,9.056742668,9.106737137,9.11557579,9.085715294,8.963858604,8.908033371,8.820313454,8.588494301,7.716266155,4.633223057,0,0,0,0,0
5/25/2016,5,25,0,0,0,0,0,0,1.535036922,6.573407173,8.58642292,9.056742668,9.106737137,9.11557579,9.085715294,8.963858604,8.908033371,8.820313454,8.588494301,7.716266155,4.633223057,0,0,0,0,0
5/26/2016,5,26,0,0,0,0,0,0,1.535036922,6.573407173,8.58642292,9.056742668,9.106737137,9.11557579,9.085715294,8.963858604,8.908033371,8.820313454,8.542385101,7.649454594,4.633223057,0,0,0,0,0
5/27/2016,5,27,0,0,0,0,0,0,1.535036922,6.573407173,8.58642292,9.056742668,9.066116333,9.029782295,8.946107864,8.896711349,8.817233086,8.756772995,8.542385101,7.649454594,4.633223057,0,0,0,0,0
5/28/2016,5,28,0,0,0,0,0,0,1.49389255,6.368800163,8.513372421,9.056742668,9.066116333,9.029782295,8.946107864,8.828395844,8.799201012,8.69288826,8.395484924,7.519377232,4.606235027,0,0,0,0,0
5/29/2016,5,29,0,0,0,0,0,0,1.49389255,6.368800163,8.312612534,9.021892548,9.0035429,9.029782295,8.946107864,8.638954163,8.636249542,8.597910881,8.211736679,7.320604801,4.242287636,0,0,0,0,0
5/30/2016,5,30,0,0,0,0,0,0,1.377179742,5.922908306,8.060713768,8.764055252,9.159165382,9.102325439,9.057869911,8.969151497,8.878312111,8.809388161,8.515352249,7.536643982,4.491135597,0,0,0,0,0
5/31/2016,5,31,0,0,0,0,0,0,1.552063942,6.158778191,8.139125824,8.799760818,8.951043129,9.102325439,9.057869911,8.969151497,8.878312111,8.809388161,8.515352249,7.536643982,4.742904186,0,0,0,0,0
6/1/2016,6,1,0,0,0,0,0,0,1.623677373,6.319655418,8.192050934,8.799760818,9.159165382,9.102325439,9.057869911,8.969151497,8.878312111,8.809388161,8.515352249,7.536643982,5.025063038,0,0,0,0,0
6/2/2016,6,2,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,8.884485245,9.159165382,9.102325439,9.057869911,8.969151497,8.878312111,8.809388161,8.515352249,7.536643982,5.025063038,0,0,0,0,0
6/3/2016,6,3,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,8.884485245,9.159165382,9.102325439,9.057869911,8.969151497,8.878312111,8.809388161,8.515352249,7.536643982,5.025063038,0,0,0,0,0
6/4/2016,6,4,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,8.884485245,9.159165382,9.102325439,9.057869911,8.969151497,8.878312111,8.809388161,8.515352249,7.536643982,5.025063038,0,0,0,0,0
6/5/2016,6,5,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,8.87758255,9.159165382,9.102325439,9.057869911,8.969151497,8.878312111,8.809388161,8.515352249,7.536643982,5.025063038,0,0,0,0,0
6/6/2016,6,6,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,8.87758255,8.837444305,8.814147949,8.761683464,8.849017143,8.712342262,8.688368797,8.369832039,7.506719589,5.025063038,0,0,0,0,0
6/7/2016,6,7,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,8.87758255,8.759468079,8.722236633,8.746408463,8.849017143,8.712342262,8.688368797,8.369832039,7.492059708,5.025063038,0,0,0,0,0
6/8/2016,6,8,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,8.87758255,8.759468079,8.68279171,8.615701675,8.849017143,8.712342262,8.688368797,8.369832039,7.445379734,5.025063038,0,0,0,0,0
6/9/2016,6,9,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,8.453914642,8.759468079,9,9,9,8.712342262,9,8.369832039,7.445379734,5.025063038,0,0,0,0,0
6/10/2016,6,10,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,9,8.759468079,9,9,9,8.712342262,9,8.369832039,7.445379734,5.025063038,0,0,0,0,0
6/11/2016,6,11,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,9,8.759468079,9,9,9,8.712342262,9,8.369832039,7.445379734,5.025063038,0,0,0,0,0
6/12/2016,6,12,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,9,8.759468079,9,9,9,8.712342262,9,8.369832039,7.445379734,5.025063038,0,0,0,0,0
6/13/2016,6,13,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,9,8.759468079,9,9,9,8.712342262,9,8.369832039,7.445379734,5.025063038,0,0,0,0,0
6/14/2016,6,14,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,9,8.759468079,9,9,9,8.712342262,9,8.369832039,7.445379734,5.025063038,0,0,0,0,0
6/15/2016,6,15,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,9,8.759468079,9,9,9,8.712342262,9,8.369832039,7.445379734,5.025063038,0,0,0,0,0
6/16/2016,6,16,0,0,0,0,0,0,1.623677373,6.336316586,8.361967087,9,8.759468079,9,9,9,9.294517517,9,8.369832039,7.445379734,5.025063038,0,0,0,0,0
6/17/2016,6,17,0,0,0,0,0,0,1.623677373,6.559494495,8.282355309,8.713324547,8.759468079,8.806980133,8.704771996,8.609277725,9.294517517,8.6051054,8.369832039,7.445379734,5.507203579,0,0,0,0,0
6/18/2016,6,18,0,0,0,0,0,0,1.623677373,6.559494495,8.282355309,8.713324547,8.574082375,8.508160591,8.644184113,8.479928017,9.294517517,8.548342705,8.760938644,7.771295547,5.507203579,0,0,0,0,0
6/19/2016,6,19,0,0,0,0,0,0,1.775771737,6.302703381,8.070806503,8.713324547,8.574082375,8.478402138,8.479775429,8.479928017,9.294517517,8.544157982,8.760938644,7.533760548,5.082280159,0,0,0,0,0
6/20/2016,6,20,0,0,0,0,0,0,1.158594131,5.538041115,7.769444942,8.366699219,8.458575249,8.478402138,8.479775429,8.479928017,9.294517517,8.27766037,8.760938644,5.740560532,4.701076031,0,0,0,0,0
6/21/2016,6,21,0,0,0,0,0,0,1.158594131,5.538041115,7.769444942,8.366699219,8.458575249,8.478402138,8.479775429,8.479928017,9.294517517,8.509932518,8.760938644,5.740560532,4.701076031,0,0,0,0,0
6/22/2016,6,22,0,0,0,0,0,0,1.158594131,5.538041115,7.769444942,8.366699219,8.524606705,8.478402138,8.479775429,8.637821198,8.479985237,8.509932518,8.106672287,6.63779974,4.701076031,0,0,0,0,0
6/23/2016,6,23,0,0,0,0,0,0,1.158594131,5.538041115,7.769444942,8.366699219,8.524606705,8.418210983,8.461638451,8.637821198,8.479985237,8.509932518,8.106672287,6.63779974,4.701076031,0,0,0,0,0
6/24/2016,6,24,0,0,0,0,0,0,1.081182122,5.126928806,7.647384644,8.337259293,8.524606705,8.400976181,8.461638451,8.637821198,8.479985237,8.509932518,8.106672287,6.63779974,4.701076031,0,0,0,0,0
6/25/2016,6,25,0,0,0,0,0,0,1.081182122,5.126928806,7.647384644,8.337259293,8.530390739,8.400976181,8.461638451,8.637821198,8.479985237,8.509932518,8.106672287,6.63779974,5.050620079,0,0,0,0,0
6/26/2016,6,26,0,0,0,0,0,0,1.087033629,5.126928806,7.475224495,8.337259293,8.530390739,8.400976181,8.256076813,8.637821198,8.302681923,8.509932518,8.106672287,6.63779974,5.050620079,0,0,0,0,0
6/27/2016,6,27,0,0,0,0,0,0,1.378321171,5.866252899,7.816688538,8.436588287,8.530390739,8.400976181,8.256076813,8.637821198,8.302681923,8.509932518,8.106672287,6.63779974,5.050620079,0,0,0,0,0
6/28/2016,6,28,0,0,0,0,0,0,1.378321171,5.866252899,7.816688538,8.436588287,8.530390739,8.400976181,8.297786713,8.637821198,8.208403587,8.109176636,7.942622662,6.717157364,5.050620079,0,0,0,0,0
6/29/2016,6,29,0,0,0,0,0,0,1.378321171,5.866252899,7.816688538,8.436588287,8.530390739,8.35977459,8.297786713,8.270153999,8.159926414,8.109176636,7.942622662,6.718105793,5.050620079,0,0,0,0,0
6/30/2016,6,30,0,0,0,0,0,0,1.378321171,5.866252899,7.816688538,8.436588287,8.530390739,8.35977459,8.297786713,8.270153999,8.427911758,8.109176636,7.942622662,6.718105793,5.050620079,0,0,0,0,0
7/1/2016,7,1,0,0,0,0,0,0,1.378321171,5.866252899,7.816688538,8.436588287,8.530390739,8.24088192,8.297786713,8.270153999,8.427911758,8.074589729,7.942622662,6.718105793,5.050620079,0,0,0,0,0
7/2/2016,7,2,0,0,0,0,0,0,1.378321171,5.866252899,7.816688538,8.436588287,8.426171303,8.24088192,8.297786713,8.270153999,8.427911758,8.310370445,7.942622662,7.026194096,5.203841686,0,0,0,0,0
7/3/2016,7,3,0,0,0,0,0,0,1.378321171,5.866252899,7.816688538,8.436588287,8.426171303,8.24088192,8.297786713,8.349451065,8.427911758,8.402871132,7.942622662,7.026194096,5.203841686,0,0,0,0,0
7/4/2016,7,4,0,0,0,0,0,0,1.291561365,5.42524004,7.500107288,7.914656162,9.026859283,8.843068123,8.727131844,8.756230354,8.427911758,8.402871132,8.147711754,7.082498074,5.203841686,0,0,0,0,0
7/5/2016,7,5,0,0,0,0,0,0,1.291561365,5.359547138,7.194952965,8.420953751,9.026859283,8.843068123,8.727131844,8.756230354,8.427911758,8.716378212,8.147711754,7.082498074,5.203841686,0,0,0,0,0
7/6/2016,7,6,0,0,0,0,0,0,1.291561365,5.359547138,7.194952965,8.420953751,9.026859283,8.843068123,8.727131844,8.756230354,8.427911758,8.716378212,8.147711754,7.082498074,5.203841686,0,0,0,0,0
7/7/2016,7,7,0,0,0,0,0,0,1.150263429,4.979225636,7.194952965,8.420953751,9.026859283,8.843068123,8.727131844,8.756230354,8.421039581,8.716378212,8.147711754,7.082498074,5.203841686,0,0,0,0,0
7/8/2016,7,8,0,0,0,0,0,0,1.150263429,4.979225636,7.194952965,8.420953751,9.026859283,8.843068123,8.727131844,8.950632095,8.421039581,8.716378212,8.178635597,7.082498074,5.203841686,0,0,0,0,0
7/9/2016,7,9,0,0,0,0,0,0,1.150263429,5.349636555,7.452092171,8.420953751,9.026859283,8.843068123,8.727131844,8.950632095,8.421039581,8.716378212,8.178635597,7.082498074,4.771035194,0,0,0,0,0
7/10/2016,7,10,0,0,0,0,0,0,1.150263429,5.424104214,7.633195877,8.420953751,9.026859283,8.843068123,8.727131844,8.950632095,8.421039581,8.716378212,8.178635597,7.082498074,4.771035194,0,0,0,0,0
7/11/2016,7,11,0,0,0,0,0,0,1.150263429,5.424104214,7.643074512,8.420953751,8.412857056,8.458286285,8.521051407,8.950632095,8.421039581,8.716378212,8.178635597,7.040008545,4.906443119,0,0,0,0,0
7/12/2016,7,12,0,0,0,0,0,0,1.150263429,5.424104214,7.643074512,8.385958672,8.412857056,8.458286285,8.521051407,8.950632095,8.421039581,8.427266121,8.178635597,7.040008545,4.906443119,0,0,0,0,0
7/13/2016,7,13,0,0,0,0,0,0,1.104761004,5.434994221,7.643074512,8.385958672,8.412857056,8.458286285,8.462340355,8.950632095,8.421039581,8.427266121,8.178635597,7.040008545,5.227356434,0,0,0,0,0
7/14/2016,7,14,0,0,0,0,0,0,1.104761004,5.601275444,7.762179375,8.464625359,8.61686039,8.525442123,8.462340355,8.950632095,8.486539841,8.427266121,8.178635597,7.212236404,5.227356434,0,0,0,0,0
7/15/2016,7,15,0,0,0,0,0,0,1.104761004,5.601275444,7.762179375,8.464625359,8.61686039,8.525442123,8.462340355,8.465065956,8.486539841,8.383530617,8.155887604,7.212236404,5.227356434,0,0,0,0,0
7/16/2016,7,16,0,0,0,0,0,0,1.10427928,5.601275444,7.762179375,8.464625359,8.61686039,8.525442123,8.462340355,8.465065956,8.486539841,8.383530617,8.155887604,7.212236404,5.227356434,0,0,0,0,0
7/17/2016,7,17,0,0,0,0,0,0,1.10427928,5.601275444,7.762179375,8.464625359,8.61686039,8.525442123,8.462340355,8.465065956,8.486539841,8.383530617,8.155887604,7.212236404,5.227356434,0,0,0,0,0
7/18/2016,7,18,0,0,0,0,0,0,1.10427928,5.601275444,7.762179375,8.464625359,8.61686039,8.525442123,8.450773239,8.465065956,8.486539841,8.383530617,8.155887604,7.212236404,5.227356434,0,0,0,0,0
7/19/2016,7,19,0,0,0,0,0,0,1.10427928,5.601275444,7.762179375,8.464625359,8.61686039,8.525442123,8.450773239,8.465065956,8.486539841,8.383530617,8.155887604,7.212236404,5.227356434,0,0,0,0,0
7/20/2016,7,20,0,0,0,0,0,0,1.10427928,5.601275444,7.762179375,8.464625359,8.61686039,8.525442123,8.450773239,8.465065956,8.486539841,8.383530617,8.032614708,7.233011246,5.082175732,0,0,0,0,0
7/21/2016,7,21,0,0,0,0,0,0,1.046975255,5.520562649,7.446250916,8.29624939,8.472145081,8.385854721,8.514883041,7.904595375,8.316240311,8.018606186,8.178159714,7.233011246,4.983393192,0,0,0,0,0
7/22/2016,7,22,0,0,0,0,0,0,0.961327791,5.520562649,7.851604462,8.412428856,8.577800751,8.585813522,8.514883041,8.104930878,8.680768967,8.01363945,8.178159714,7.233011246,4.983393192,0,0,0,0,0
7/23/2016,7,23,0,0,0,0,0,0,0.961327791,5.520562649,7.851604462,8.412428856,8.577800751,8.585813522,8.514883041,8.104930878,8.703003883,8.01363945,8.178159714,7.551634789,4.983393192,0,0,0,0,0
7/24/2016,7,24,0,0,0,0,0,0,0.901886165,5.489728928,7.851604462,8.412428856,8.577800751,8.585813522,8.514883041,8.104930878,8.703003883,8.089884758,8.178159714,7.551634789,4.983393192,0,0,0,0,0
7/25/2016,7,25,0,0,0,0,0,0,0.901886165,5.489728928,7.851604462,8.412428856,8.577800751,8.585813522,8.514883041,8.104930878,8.703003883,8.089884758,8.178159714,7.551634789,4.983393192,0,0,0,0,0
7/26/2016,7,26,0,0,0,0,0,0,0.901886165,5.489728928,7.851604462,8.412428856,8.577800751,8.585813522,8.514883041,8.104930878,8.703003883,8.089884758,8.178159714,7.551634789,4.983393192,0,0,0,0,0
7/27/2016,7,27,0,0,0,0,0,0,0.901886165,5.489728928,7.851604462,8.412428856,8.577800751,8.585813522,8.514883041,8.104930878,8.703003883,8.089884758,8.178159714,7.551634789,4.497858047,0,0,0,0,0
7/28/2016,7,28,0,0,0,0,0,0,0.901886165,5.489728928,7.851604462,8.412428856,8.577800751,8.585813522,8.505827904,8.104930878,8.703003883,8.417133331,8.125621796,7.551634789,4.631823063,0,0,0,0,0
7/29/2016,7,29,0,0,0,0,0,0,0.901886165,5.460031509,7.464425087,8.405191422,8.497301102,8.521935463,8.347031593,8.075410843,8.703003883,8.417133331,8.125621796,7.551634789,4.631823063,0,0,0,0,0
7/30/2016,7,30,0,0,0,0,0,0,0.901886165,5.460031509,7.464425087,8.405191422,8.497301102,8.521935463,8.347031593,8.075410843,8.168916702,8.417133331,8.175335884,7.396002769,4.631823063,0,0,0,0,0
7/31/2016,7,31,0,0,0,0,0,0,0.719073057,5.125687122,7.534032345,8.238835335,8.347435951,8.521935463,8.347031593,7.875850201,8.168916702,8.417133331,8.175335884,7.26857996,4.631823063,0,0,0,0,0
8/1/2016,8,1,0,0,0,0,0,0,0.719073057,5.04064846,7.534032345,8.238835335,8.347435951,8.521935463,8.347031593,7.875850201,8.168916702,8.417133331,8.175335884,7.26857996,4.631823063,0,0,0,0,0
8/2/2016,8,2,0,0,0,0,0,0,0.719073057,5.04064846,7.534032345,8.220095634,8.347435951,8.521935463,8.347031593,8.391517639,7.833525181,8.417133331,8.175335884,7.26857996,4.631823063,0,0,0,0,0
8/3/2016,8,3,0,0,0,0,0,0,0.719073057,5.04064846,7.592856884,8.377819061,8.47887516,8.521935463,8.347031593,8.391517639,8.440378189,8.417133331,8.175335884,7.26857996,4.631823063,0,0,0,0,0
8/4/2016,8,4,0,0,0,0,0,0,0.693854213,5.04064846,7.592856884,8.377819061,8.47887516,8.521935463,8.347031593,8.391517639,8.440378189,7.882249355,8.175335884,7.26857996,4.017615318,0,0,0,0,0
8/5/2016,8,5,0,0,0,0,0,0,0.610044599,4.979495049,7.592856884,8.377819061,8.481532097,8.422066689,8.370877266,8.391517639,8.440378189,8.291417122,8.175335884,7.344205856,4.45934248,0,0,0,0,0
8/6/2016,8,6,0,0,0,0,0,0,0.610044599,4.979495049,7.651453972,8.377819061,8.481532097,8.422066689,8.370877266,8.391517639,8.440378189,8.291417122,8.057533264,7.344205856,4.45934248,0,0,0,0,0
8/7/2016,8,7,0,0,0,0,0,0,0.610044599,4.979495049,7.651453972,8.377819061,8.481532097,8.422066689,8.370877266,8.391517639,8.440378189,8.291417122,8.057533264,7.344205856,4.45934248,0,0,0,0,0
8/8/2016,8,8,0,0,0,0,0,0,0.610044599,4.979495049,7.651453972,8.377819061,8.481532097,8.422066689,8.370877266,8.391517639,8.440378189,8.291417122,8.057533264,7.344205856,4.45934248,0,0,0,0,0
8/9/2016,8,9,0,0,0,0,0,0,0.610044599,4.979495049,7.773154259,8.428977966,8.481532097,8.422066689,8.370877266,8.339862823,8.440378189,8.291417122,8.107704163,7.420981407,4.45934248,0,0,0,0,0
8/10/2016,8,10,0,0,0,0,0,0,0.586862743,4.801666737,7.868135452,8.606226921,8.640907288,8.449424744,8.370877266,8.378210068,8.388064384,8.291417122,8.107704163,7.420981407,4.45934248,0,0,0,0,0
8/11/2016,8,11,0,0,0,0,0,0,0.495320529,4.773969173,7.868135452,8.606226921,8.640907288,8.449424744,8.370877266,8.378210068,8.388064384,8.291417122,8.107704163,7.420981407,4.45934248,0,0,0,0,0
8/12/2016,8,12,0,0,0,0,0,0,0.495320529,4.773969173,7.868135452,8.606226921,8.640907288,8.449424744,8.321144104,8.378210068,8.388064384,8.243449211,8.107704163,7.420981407,4.337473869,0,0,0,0,0
8/13/2016,8,13,0,0,0,0,0,0,0.495320529,4.759218216,7.868135452,8.606226921,8.640907288,8.449424744,8.321144104,8.378210068,8.388064384,8.243449211,8.107704163,7.420981407,4.337473869,0,0,0,0,0
8/14/2016,8,14,0,0,0,0,0,0,0.410750747,4.759218216,7.868135452,8.606226921,8.640907288,8.449424744,8.321144104,8.378210068,8.388064384,8.243449211,8.107704163,7.420981407,4.337473869,0,0,0,0,0
8/15/2016,8,15,0,0,0,0,0,0,0.410750747,4.759218216,7.868135452,8.606226921,8.640907288,8.449424744,8.321144104,8.378210068,8.388064384,8.496683121,8.222429276,7.47349596,4.337473869,0,0,0,0,0
8/16/2016,8,16,0,0,0,0,0,0,0.379980087,4.336905479,7.868135452,8.606226921,8.640907288,8.449424744,8.319905281,8.378210068,8.388064384,8.496683121,8.222429276,7.47349596,3.806681156,0,0,0,0,0
8/17/2016,8,17,0,0,0,0,0,0,0.328668267,4.336905479,7.511717796,8.338840485,8.434995651,8.359028816,8.185522079,8.292346001,8.308182716,8.496683121,8.222429276,7.47349596,3.806681156,0,0,0,0,0
8/18/2016,8,18,0,0,0,0,0,0,0.328668267,4.336905479,7.511717796,8.338840485,8.434995651,8.359028816,8.185522079,8.292346001,8.308182716,8.496683121,8.222429276,7.47349596,3.806681156,0,0,0,0,0
8/19/2016,8,19,0,0,0,0,0,0,0.328668267,4.336905479,7.511717796,8.338840485,8.434995651,8.359028816,8.185522079,8.145934105,8.308182716,8.496683121,8.222429276,7.47349596,3.806681156,0,0,0,0,0
8/20/2016,8,20,0,0,0,0,0,0,0.328668267,4.336905479,7.511717796,8.227367401,8.255041122,8.270073891,8.107336998,8.071834564,8.308182716,8.496683121,8.222429276,7.47349596,3.646850109,0,0,0,0,0
8/21/2016,8,21,0,0,0,0,0,0,0.264114201,3.955706835,7.177918911,7.934860229,8.255041122,8.270073891,8.107336998,8.071834564,8.084208488,8.496683121,8.222429276,7.47349596,3.646850109,0,0,0,0,0
8/22/2016,8,22,0,0,0,0,0,0,0.264114201,3.955706835,7.177918911,7.986066818,8.273049355,8.320031166,8.209690094,8.096086502,8.084208488,8.496683121,8.222429276,7.47349596,3.646850109,0,0,0,0,0
8/23/2016,8,23,0,0,0,0,0,0,0.237306684,3.87218523,6.885780811,7.986066818,8.273049355,8.320031166,8.209690094,8.771802902,8.771802902,8.496683121,8.222429276,7.47349596,3.646850109,0,0,0,0,0
8/24/2016,8,24,0,0,0,0,0,0,0.203987136,3.433115005,6.885780811,7.986066818,8.273049355,8.320031166,8.209690094,8.771802902,8.771802902,8.496683121,8.222429276,7.47349596,3.646850109,0,0,0,0,0
8/25/2016,8,25,0,0,0,0,0,0,0.175541669,3.362553835,6.885780811,8.194190025,8.28882122,8.320031166,8.209690094,8.771802902,8.771802902,8.496683121,8.222429276,7.47349596,3.646850109,0,0,0,0,0
8/26/2016,8,26,0,0,0,0,0,0,0.175541669,3.362553835,6.885780811,8.194190025,8.28882122,8.320031166,8.209690094,8.771802902,8.771802902,8.496683121,8.222429276,7.47349596,3.646850109,0,0,0,0,0
8/27/2016,8,27,0,0,0,0,0,0,0.175541669,3.362553835,7.009331703,8.194190025,8.28882122,8.320031166,8.209690094,8.771802902,8.771802902,8.496683121,8.222429276,7.47349596,3.646850109,0,0,0,0,0
8/28/2016,8,28,0,0,0,0,0,0,0.175541669,3.362553835,7.009331703,8.194190025,8.28882122,8.320031166,8.209690094,8.771802902,8.771802902,8.189370155,8.222429276,7.47349596,3.646850109,0,0,0,0,0
8/29/2016,8,29,0,0,0,0,0,0,0.159442574,3.315096855,7.009331703,8.194190025,8.28882122,8.231149673,8.144558907,8.771802902,8.771802902,8.189370155,7.722684383,6.673475742,2.159623861,0,0,0,0,0
8/30/2016,8,30,0,0,0,0,0,0,0.159442574,3.315096855,7.14627409,8.194190025,8.28882122,8.231149673,8.144558907,7.990088463,8.697461128,8.189370155,7.722684383,6.673475742,2.159623861,0,0,0,0,0
8/31/2016,8,31,0,0,0,0,0,0,0.159442574,3.375144958,7.184385777,8.194190025,8.28882122,8.231149673,7.91099453,7.886651516,8.697461128,8.189370155,7.722684383,6.673475742,2.159623861,0,0,0,0,0
9/1/2016,9,1,0,0,0,0,0,0,0.159442574,3.375144958,7.184385777,8.102144241,8.202019691,8.046491623,7.924598217,7.929479599,8.697461128,8.189370155,7.722684383,6.673475742,2.159623861,0,0,0,0,0
9/2/2016,9,2,0,0,0,0,0,0,0.159442574,3.375144958,7.184385777,8.102144241,8.202019691,8.046491623,7.924598217,7.929479599,8.697461128,8.189370155,7.722684383,6.673475742,2.159623861,0,0,0,0,0
9/3/2016,9,3,0,0,0,0,0,0,0.159442574,3.375144958,7.184385777,8.102144241,8.202019691,8.046491623,7.924598217,7.929479599,7.967411518,8.189370155,7.722684383,6.673475742,2.159623861,0,0,0,0,0
9/4/2016,9,4,0,0,0,0,0,0,0.159442574,3.375144958,7.184385777,8.102144241,8.202019691,8.046491623,7.924598217,7.929479599,7.967411518,8.189370155,7.722684383,6.673475742,2.159623861,0,0,0,0,0
9/5/2016,9,5,0,0,0,0,0,0,0.120653532,3.375144958,7.184385777,8.102144241,8.202019691,8.046491623,7.924598217,7.929479599,7.967411518,8.189370155,7.722684383,6.673475742,2.159623861,0,0,0,0,0
9/6/2016,9,6,0,0,0,0,0,0,0.120653532,3.375144958,7.184385777,8.102144241,8.202019691,8.046491623,7.924598217,7.929479599,7.967411518,7.94386673,7.680515289,6.534369946,2.050171614,0,0,0,0,0
9/7/2016,9,7,0,0,0,0,0,0,0.112975404,3.349370241,7.151110649,8.102144241,8.202019691,8.046491623,8.194063187,7.929479599,7.967411518,7.906218529,7.610233307,6.395263672,1.984500408,0,0,0,0,0
9/8/2016,9,8,0,0,0,0,0,0,0.092065595,3.285994768,7.13813591,8.046660423,8.086407661,7.911680222,8.194063187,7.927518845,7.946406364,7.897373676,7.536897182,6.296771526,1.728598714,0,0,0,0,0
9/9/2016,9,9,0,0,0,0,0,0,0.092065595,3.285994768,7.13813591,8.046660423,8.086407661,7.911680222,8.194063187,7.927518845,7.946406364,7.836574554,7.214267254,6.296771526,1.728598714,0,0,0,0,0
9/10/2016,9,10,0,0,0,0,0,0,0.092065595,3.285994768,7.13813591,8.046660423,8.086407661,7.911680222,8.194063187,7.927518845,7.946406364,7.943780422,7.214267254,6.296771526,1.728598714,0,0,0,0,0
