SUNE5,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1/14/2016,1,14,0,0,0,0,0,0,0,0.000680705,1.202658296,5.895905972,7.574229717,7.192873001,6.741914749,6.713685036,7.138429642,7.299239635,6.23801899,1.786598682,0.005406578,0,0,0,0,0
1/15/2016,1,15,0,0,0,0,0,0,0,0.000680705,1.202658296,5.895905972,7.574229717,7.192873001,6.741914749,6.713685036,7.138429642,7.299239635,6.23801899,1.980365634,0.005406578,0,0,0,0,0
1/16/2016,1,16,0,0,0,0,0,0,0,0.000680705,1.202658296,5.895905972,7.574229717,7.192873001,6.741997242,6.713685036,7.138429642,7.299239635,6.23801899,1.980365634,0.005406578,0,0,0,0,0
1/17/2016,1,17,0,0,0,0,0,0,0,0.000680705,1.286634088,5.895905972,7.574229717,7.192873001,6.741997242,6.713685036,7.138429642,7.299239635,6.427164078,2.109019995,0.006800605,0,0,0,0,0
1/18/2016,1,18,0,0,0,0,0,0,0,0.000680705,1.355245471,5.939118385,7.574229717,7.192873001,6.741997242,6.713685036,7.138429642,7.299239635,6.427164078,2.109019995,0.007423963,0,0,0,0,0
1/19/2016,1,19,0,0,0,0,0,0,0,0.00107717,1.407401681,6.116844654,7.604589462,7.250717163,6.741997242,6.713685036,7.138429642,7.299239635,6.427164078,2.109019995,0.007600118,0,0,0,0,0
1/20/2016,1,20,0,0,0,0,0,0,0,0.00107717,1.407401681,6.184877396,7.604589462,7.250717163,6.741997242,6.713685036,7.138429642,7.309940815,6.589338779,2.393889666,0.015768871,0,0,0,0,0
1/21/2016,1,21,0,0,0,0,0,0,0,0.00107717,1.481688261,6.184877396,7.604589462,7.250717163,6.751319408,6.676897049,7.04088974,7.309940815,6.640542984,2.489358902,0.019139325,0,0,0,0,0
1/22/2016,1,22,0,0,0,0,0,0,0,0.001910117,1.481688261,6.184877396,7.724141598,7.250717163,6.806379318,6.680602074,7.072909832,7.309940815,6.675481796,2.489358902,0.019139325,0,0,0,0,0
1/23/2016,1,23,0,0,0,0,0,0,0,0.001910117,1.601975083,6.193003178,7.724141598,7.250717163,6.806379318,6.680602074,7.072909832,7.309940815,6.675481796,2.532630444,0.026429007,0,0,0,0,0
1/24/2016,1,24,0,0,0,0,0,0,0,0.001910117,1.669302821,6.193003178,7.724141598,7.250717163,6.833164692,6.735635281,7.072909832,7.309940815,6.680516243,2.532630444,0.026429007,0,0,0,0,0
1/25/2016,1,25,0,0,0,0,0,0,0,0.001910117,1.669302821,6.193003178,7.724141598,7.250717163,6.833164692,6.735635281,7.072909832,7.309940815,6.760369778,2.532630444,0.026429007,0,0,0,0,0
1/26/2016,1,26,0,0,0,0,0,0,0,0.001910117,1.669302821,6.193003178,7.724141598,7.238875866,7.15853548,6.735635281,7.072909832,7.309940815,6.760369778,2.532630444,0.026429007,0,0,0,0,0
1/27/2016,1,27,0,0,0,0,0,0,0,0.001910117,1.669302821,6.193003178,7.724141598,7.238875866,7.15853548,6.735635281,7.072909832,7.297694683,6.760369778,2.532630444,0.026429007,0,0,0,0,0
1/28/2016,1,28,0,0,0,0,0,0,0,0.001910117,1.669302821,6.193003178,7.724141598,7.238875866,7.15853548,6.796795368,7.072909832,7.257227898,6.760369778,2.532630444,0.026429007,0,0,0,0,0
1/29/2016,1,29,0,0,0,0,0,0,0,0.004636494,1.688622117,6.193003178,7.515828609,7.180465221,7.15853548,6.796795368,6.948412895,7.202288628,6.760369778,2.532630444,0.026429007,0,0,0,0,0
1/30/2016,1,30,0,0,0,0,0,0,0,0.004636494,1.688622117,6.190212727,7.515828609,7.152020931,7.15853548,6.796795368,7.453824043,7.202288628,6.760369778,2.532630444,0.026429007,0,0,0,0,0
1/31/2016,1,31,0,0,0,0,0,0,0,0.005381976,2.053403378,6.582134724,7.969341278,7.882538319,7.580493927,7.43277216,7.621312141,7.895332813,7.249507904,3.30365634,0.087257497,0,0,0,0,0
2/1/2016,2,1,0,0,0,0,0,0,0,0.005381976,2.053403378,6.582134724,7.969341278,7.882538319,7.580493927,7.43277216,7.621312141,7.895332813,7.249507904,3.30365634,0.087257497,0,0,0,0,0
2/2/2016,2,2,0,0,0,0,0,0,0,0.006559774,2.053403378,6.738244534,7.969341278,7.882538319,7.580493927,7.43277216,7.621312141,7.895332813,7.249507904,3.422304869,0.114269704,0,0,0,0,0
2/3/2016,2,3,0,0,0,0,0,0,0,0.006922557,2.053403378,6.738244534,8.046974182,7.882538319,7.580493927,7.43277216,7.621312141,7.895332813,7.249507904,3.422304869,0.124623083,0,0,0,0,0
2/4/2016,2,4,0,0,0,0,0,0,0,0.006922557,2.053403378,6.738244534,8.046974182,7.882538319,7.580493927,7.43277216,7.621312141,7.895332813,7.249507904,3.422304869,0.124623083,0,0,0,0,0
2/5/2016,2,5,0,0,0,0,0,0,0,0.011671484,2.053403378,6.738244534,8.046974182,7.882538319,7.580493927,7.43277216,7.621312141,7.895332813,7.249507904,3.422304869,0.124623083,0,0,0,0,0
2/6/2016,2,6,0,0,0,0,0,0,0,0.011671484,2.08923316,6.738244534,8.046974182,7.882538319,7.580493927,7.43277216,7.621312141,7.895332813,7.249507904,3.612301111,0.17266424,0,0,0,0,0
2/7/2016,2,7,0,0,0,0,0,0,0,0.011671484,2.089722872,6.738244534,8.046974182,7.664894581,7.329290867,7.199994564,7.356043816,7.640844345,7.20293951,3.612301111,0.17266424,0,0,0,0,0
2/8/2016,2,8,0,0,0,0,0,0,0,0.013236137,2.089722872,6.738244534,8.046974182,7.664894581,7.329290867,7.199994564,7.356043816,7.640844345,7.20293951,3.612301111,0.17266424,0,0,0,0,0
2/9/2016,2,9,0,0,0,0,0,0,0,0.039664511,2.107889891,6.685428143,8.046974182,7.593397617,7.22448349,7.085771084,7.283004761,7.640844345,7.20293951,3.612301111,0.17266424,0,0,0,0,0
2/10/2016,2,10,0,0,0,0,0,0,0,0.039664511,2.107889891,6.685428143,7.987383842,7.593397617,7.621778011,7.293251514,7.372515678,7.640844345,7.20293951,3.612301111,0.17266424,0,0,0,0,0
2/11/2016,2,11,0,0,0,0,0,0,0,0.039664511,2.792286396,6.8497715,8.10116291,8.078077316,7.812103271,7.621279716,7.705378056,7.640844345,7.331820488,4.270738602,0.270121455,0,0,0,0,0
2/12/2016,2,12,0,0,0,0,0,0,0,0.040160526,2.792286396,7.359714508,8.492323875,8.078077316,7.812103271,7.621279716,7.705378056,7.411642551,7.369452,4.270738602,0.270121455,0,0,0,0,0
2/13/2016,2,13,0,0,0,0,0,0,0,0.040160526,2.792286396,7.359714508,8.598402023,8.078077316,7.812103271,7.621279716,7.705378056,7.954413414,7.369452,4.270738602,0.319870502,0,0,0,0,0
2/14/2016,2,14,0,0,0,0,0,0,0,0.047829445,2.828641415,7.382730961,8.598402023,8.078077316,7.812103271,7.621279716,7.705378056,7.954413414,7.498342037,4.28881216,0.331482619,0,0,0,0,0
2/15/2016,2,15,0,0,0,0,0,0,0,0.047829445,2.828641415,7.514340878,8.598402023,8.135145187,7.812103271,7.621279716,7.705378056,7.954413414,7.498342037,4.439658165,0.361467302,0,0,0,0,0
2/16/2016,2,16,0,0,0,0,0,0,0,0.047829445,2.828641415,7.514340878,8.598402023,8.135145187,7.812103271,7.621279716,7.705378056,7.954413414,7.616972446,4.506773472,0.361467302,0,0,0,0,0
2/17/2016,2,17,0,0,0,0,0,0,0,0.06559924,3.033161163,7.833713531,8.598402023,8.272864342,7.867248535,7.674758434,7.705378056,7.981207371,7.704128265,4.642768383,0.42494911,0,0,0,0,0
2/18/2016,2,18,0,0,0,0,0,0,0,0.065735914,3.115400314,7.833713531,8.598402023,8.273385048,7.914888859,7.738692284,7.915444374,7.981207371,7.704128265,4.642768383,0.42494911,0,0,0,0,0
2/19/2016,2,19,0,0,0,0,0,0,0,0.073573433,3.115400314,7.833713531,8.598402023,8.273385048,7.914888859,7.738692284,7.915444374,7.981207371,7.704128265,4.642768383,0.42494911,0,0,0,0,0
2/20/2016,2,20,0,0,0,0,0,0,0,0.073573433,3.115400314,7.833713531,8.577189445,8.273385048,7.914888859,7.738692284,7.915444374,7.981207371,7.704128265,4.642768383,0.42494911,0,0,0,0,0
2/21/2016,2,21,0,0,0,0,0,0,0,0.073573433,3.115400314,7.833713531,8.577189445,8.273385048,7.914888859,7.738692284,7.915444374,7.981207371,7.704128265,4.642768383,0.42494911,0,0,0,0,0
2/22/2016,2,22,0,0,0,0,0,0,0,0.094778486,3.115400314,7.833713531,8.577189445,8.273385048,7.914888859,7.738692284,7.915444374,7.981207371,7.704128265,4.642768383,0.520865619,0,0,0,0,0
2/23/2016,2,23,0,0,0,0,0,0,0,0.094778486,3.115400314,7.833713531,8.577189445,8.273385048,7.914888859,7.738692284,7.915444374,7.981207371,7.704128265,4.690495014,0.553051174,0,0,0,0,0
2/24/2016,2,24,0,0,0,0,0,0,0,0.119964316,3.385039806,7.74925375,8.504384995,8.273385048,7.914888859,7.738692284,7.915444374,7.928182125,7.232751369,4.820687294,0.616407692,0,0,0,0,0
2/25/2016,2,25,0,0,0,0,0,0,0,0.133565232,3.385039806,7.714292526,8.156420708,7.534364223,7.509528637,7.490234852,7.750397205,7.928182125,7.232751369,4.820687294,0.616407692,0,0,0,0,0
2/26/2016,2,26,0,0,0,0,0,0,0,0.133565232,3.385039806,7.361179352,7.770381927,7.486816406,7.39729166,7.490234852,7.750397205,7.928182125,7.530474186,5.030399799,0.693690956,0,0,0,0,0
2/27/2016,2,27,0,0,0,0,0,0,0,0.239338636,3.780910254,7.306013107,7.770381927,7.486816406,7.39729166,7.490234852,7.750397205,7.928182125,7.530474186,5.030399799,0.714215159,0,0,0,0,0
2/28/2016,2,28,0,0,0,0,0,0,0,0.239338636,3.780910254,7.612360477,8.011070251,7.713661194,7.418558598,7.408162117,7.608072758,7.807760715,7.530474186,5.030399799,0.714215159,0,0,0,0,0
3/1/2016,3,1,0,0,0,0,0,0,0,0.279188424,3.800312996,7.612360477,8.011070251,7.713661194,7.418558598,7.408162117,7.608072758,7.807760715,7.530474186,5.030399799,0.750831306,0,0,0,0,0
3/2/2016,3,2,0,0,0,0,0,0,0,0.279188424,3.87841773,7.612360477,8.011070251,7.713661194,7.418558598,7.408162117,7.608072758,7.807760715,7.530474186,5.131633759,0.808885813,0,0,0,0,0
3/3/2016,3,3,0,0,0,0,0,0,0,0.279188424,3.913578033,7.612360477,8.011070251,7.713661194,7.418558598,7.408162117,7.608072758,7.807760715,7.530474186,5.131633759,0.820740998,0,0,0,0,0
3/4/2016,3,4,0,0,0,0,0,0,0,0.279188424,3.913578033,7.612360477,8.011070251,7.713661194,7.418558598,7.408162117,7.608072758,7.807760715,7.530474186,5.131633759,0.820740998,0,0,0,0,0
3/5/2016,3,5,0,0,0,0,0,0,0,0.279188424,3.913578033,7.612360477,8.011070251,7.713661194,7.418558598,7.350395203,7.512429714,7.588885784,7.390739441,5.131633759,0.820740998,0,0,0,0,0
3/6/2016,3,6,0,0,0,0,0,0,0,0.423178047,4.770214081,8.578053474,8.944471359,8.676231384,8.351745605,8.29437542,8.217573166,8.575032234,7.581042767,5.704677105,0.904934883,0,0,0,0,0
3/7/2016,3,7,0,0,0,0,0,0,0,0.423178047,4.770214081,8.578053474,8.944471359,8.676231384,8.481633186,8.29437542,8.217573166,8.575032234,7.581042767,5.704677105,0.904934883,0,0,0,0,0
3/8/2016,3,8,0,0,0,0,0,0,0,0.423178047,4.770214081,8.578053474,8.944471359,8.676231384,8.481633186,8.29437542,8.217573166,8.575032234,7.581042767,5.704677105,0.904934883,0,0,0,0,0
3/9/2016,3,9,0,0,0,0,0,0,0,0.423178047,4.770214081,8.578053474,8.944471359,8.676231384,8.481633186,8.29437542,8.217573166,8.575032234,7.995657444,5.704677105,0.904934883,0,0,0,0,0
3/10/2016,3,10,0,0,0,0,0,0,0,0.547956407,4.770214081,8.578053474,8.944471359,8.676231384,8.481633186,8.29437542,8.217573166,8.575032234,7.995657444,5.704677105,0.904934883,0,0,0,0,0
3/11/2016,3,11,0,0,0,0,0,0,0,0.584124088,4.770214081,8.578053474,8.944471359,8.84048748,8.481633186,8.29437542,8.217573166,8.575032234,7.995657444,5.704677105,0.904934883,0,0,0,0,0
3/12/2016,3,12,0,0,0,0,0,0,0,0.624898911,5.077119827,8.578053474,8.944471359,8.84048748,8.594414711,8.442213058,8.504674911,8.688334465,8.291007042,6.183291435,1.307453632,0,0,0,0,0
3/13/2016,3,13,0,0,0,0,0,0,0,0.695021272,5.615550995,9.031347275,9.273347855,8.948812485,8.594414711,8.48546505,8.50655365,8.688334465,8.306807518,6.183291435,1.307453632,0,0,0,0,0
3/14/2016,3,14,0,0,0,0,0,0,0,0.747798085,5.615550995,9.031347275,9.273347855,8.948812485,8.594414711,8.48546505,8.512371063,8.688334465,8.409453392,6.350226402,1.401150465,0,0,0,0,0
3/15/2016,3,15,0,0,0,0,0,0,0,0.814478874,5.652626038,9.031347275,9.273347855,8.948812485,8.594414711,8.48546505,8.512371063,8.688334465,8.409453392,6.350226402,1.401150465,0,0,0,0,0
3/16/2016,3,16,0,0,0,0,0,0,6.20952E-05,0.892463088,5.850869656,9.031347275,9.273347855,8.948812485,8.594414711,8.48546505,8.512371063,8.688334465,8.409453392,6.350226402,1.44178462,0,0,0,0,0
3/17/2016,3,17,0,0,0,0,0,0,0.002837623,0.892463088,5.850869656,9.031347275,9.273347855,8.948812485,8.594414711,8.48546505,8.512371063,8.688334465,8.409453392,6.463874817,1.44178462,0,0,0,0,0
3/18/2016,3,18,0,0,0,0,0,0,0.002837623,0.953845978,5.850869656,9.031347275,9.273347855,8.948812485,8.594414711,8.48546505,8.512371063,8.688334465,8.409453392,6.463874817,1.44178462,0,0,0,0,0
3/19/2016,3,19,0,0,0,0,0,0,0.002837623,1.193878889,6.041882992,9.031347275,9.273347855,8.948812485,8.590403557,8.48546505,8.512371063,8.65423584,8.409453392,6.463874817,1.565659881,0,0,0,0,0
3/20/2016,3,20,0,0,0,0,0,0,0.002837623,1.260358572,6.041882992,8.828627586,9.124477386,8.842731476,8.514756203,8.410676956,8.512371063,8.65423584,8.409453392,6.463874817,1.565659881,0,0,0,0,0
3/21/2016,3,21,0,0,0,0,0,0,0.002837623,1.260358572,6.041882992,8.564622879,8.567995071,8.579177856,8.45785141,8.359575272,8.373478889,8.471936226,8.305894852,6.463874817,1.565659881,0,0,0,0,0
3/22/2016,3,22,0,0,0,0,0,0,0.002837623,1.260358572,6.041882992,8.564622879,8.537073135,8.74468708,8.52808094,8.614282608,8.373478889,8.471936226,8.305894852,6.634845257,1.565659881,0,0,0,0,0
3/23/2016,3,23,0,0,0,0,0,0,0.002837623,1.260358572,6.041882992,8.564622879,8.868941307,8.937363625,8.649446487,8.614282608,8.373478889,8.630580902,8.305894852,6.634845257,1.565659881,0,0,0,0,0
3/24/2016,3,24,0,0,0,0,0,0,0.00173409,1.379802942,6.402480125,8.865581512,9.139827728,8.937363625,8.820810318,8.669034004,8.65008831,8.796996117,8.305894852,6.634845257,1.565659881,0,0,0,0,0
3/25/2016,3,25,0,0,0,0,0,0,0.002448959,1.441542149,6.877988815,9.439966202,9.45320034,9.156949043,8.915487289,8.89444828,8.994405746,9.073525429,8.864789963,7.021618843,1.914407969,0,0,0,0,0
3/26/2016,3,26,0,0,0,0,0,0,0.002711411,1.651009202,7.104538441,9.439966202,9.524328232,9.290437698,9.050447464,9.067134857,9.142448425,9.165166855,8.919875145,7.091558933,1.979255915,0,0,0,0,0
3/27/2016,3,27,0,0,0,0,0,0,0.005566638,1.732082963,7.104538441,9.439966202,9.524328232,9.304781914,9.146614075,9.067134857,9.142448425,9.165166855,8.919875145,7.091558933,1.979255915,0,0,0,0,0
3/28/2016,3,28,0,0,0,0,0,0,0.007504886,1.732082963,7.104538441,9.439966202,9.524328232,9.304781914,9.146614075,9.067134857,9.142448425,9.165166855,8.919875145,7.091558933,1.979255915,0,0,0,0,0
3/29/2016,3,29,0,0,0,0,0,0,0.007504886,1.732082963,7.104538441,9.439966202,9.524328232,9.304781914,9.146614075,9.067134857,9.142448425,9.165166855,8.919875145,7.091558933,1.979255915,0,0,0,0,0
3/30/2016,3,30,0,0,0,0,0,0,0.007504886,1.732082963,7.104538441,9.439966202,9.524328232,9.304781914,9.146614075,9.067134857,9.142448425,9.165166855,8.919875145,7.091558933,1.979255915,0,0,0,0,0
3/31/2016,3,31,0,0,0,0,0,0,0.02915778,1.732082963,7.104538441,9.439966202,9.524328232,9.304781914,9.146614075,9.067134857,9.142448425,9.165166855,8.919875145,7.091558933,1.979255915,0,0,0,0,0
4/1/2016,4,1,0,0,0,0,0,0,0.02915778,1.732082963,7.104538441,9.378462791,9.524328232,9.304781914,9.146614075,9.067134857,9.142448425,9.165166855,8.919875145,7.091558933,2.020203352,0,0,0,0,0
4/2/2016,4,2,0,0,0,0,0,0,0.02915778,1.956292748,7.02783823,9.067844391,9.393785477,9.304781914,9.146614075,8.884933472,8.612099648,8.634432793,8.352124214,7.091558933,2.020203352,0,0,0,0,0
4/3/2016,4,3,0,0,0,0,0,0,0.02915778,1.956292748,6.902638435,9.067844391,8.993983269,8.615084648,8.663393021,8.607978821,8.587688446,8.634432793,8.243273735,7.091558933,2.020203352,0,0,0,0,0
4/4/2016,4,4,0,0,0,0,0,0,0.02915778,1.956292748,6.902638435,9.067844391,8.993983269,8.615084648,8.663393021,8.607978821,8.587688446,8.634432793,8.320861816,7.091558933,2.181426525,0,0,0,0,0
4/5/2016,4,5,0,0,0,0,0,0,0.044236235,2.550899267,6.902638435,9.067844391,8.993983269,8.615084648,8.663393021,8.607978821,8.587688446,8.634432793,8.320861816,7.091558933,2.181426525,0,0,0,0,0
4/6/2016,4,6,0,0,0,0,0,0,0.044236235,2.550899267,6.902638435,9.067844391,8.993983269,8.615084648,8.663393021,8.607978821,8.587688446,8.634432793,8.320861816,7.091558933,2.181426525,0,0,0,0,0
4/7/2016,4,7,0,0,0,0,0,0,0.049984246,2.550899267,6.902638435,9.067844391,8.993983269,8.615084648,8.663393021,8.607978821,8.587688446,8.634432793,8.320861816,7.091558933,2.321794987,0,0,0,0,0
4/8/2016,4,8,0,0,0,0,0,0,0.049984246,2.550899267,6.902638435,8.871574402,8.736424446,8.590334892,8.540358543,8.480062485,8.512572289,8.634432793,8.320861816,7.091558933,2.321794987,0,0,0,0,0
4/9/2016,4,9,0,0,0,0,0,0,0.050639849,2.550899267,6.974594593,8.385157585,8.736424446,8.531475067,8.343306541,8.351079941,8.38858223,8.415952682,8.320861816,7.091558933,2.321794987,0,0,0,0,0
4/10/2016,4,10,0,0,0,0,0,0,0.063153513,2.550899267,6.974594593,8.385157585,8.736424446,8.531475067,8.343306541,8.351079941,8.395447731,8.415952682,8.320861816,7.091558933,2.321794987,0,0,0,0,0
4/11/2016,4,11,0,0,0,0,0,0,0.063153513,2.550899267,6.974594593,8.385157585,8.810718536,9.433188438,9.202825546,9.156826973,9.229215622,9.163664818,8.678833961,7.091558933,2.321794987,0,0,0,0,0
4/12/2016,4,12,0,0,0,0,0,0,0.096603438,3.044467449,7.909487724,9.308817863,9.435896873,9.433188438,9.251327515,9.156826973,9.229215622,9.163664818,8.816767693,7.362285137,2.719191074,0,0,0,0,0
4/13/2016,4,13,0,0,0,0,0,0,0.111404218,3.236526728,7.974357128,9.308817863,9.435896873,9.433188438,9.251327515,9.156826973,9.229215622,9.163664818,8.816767693,7.362285137,2.719191074,0,0,0,0,0
4/14/2016,4,14,0,0,0,0,0,0,0.111404218,3.236526728,7.974357128,9.308817863,9.435896873,9.433188438,9.251327515,9.156826973,9.229215622,9.163664818,8.816767693,7.362285137,2.719191074,0,0,0,0,0
4/15/2016,4,15,0,0,0,0,0,0,0.153903097,3.510140657,7.974357128,9.308817863,9.435896873,9.433188438,9.251327515,9.156826973,9.229215622,9.163664818,8.816767693,7.362285137,2.719191074,0,0,0,0,0
4/16/2016,4,16,0,0,0,0,0,0,0.153903097,3.510140657,7.974357128,9.308817863,9.435896873,9.433188438,9.251327515,9.156826973,9.229215622,9.163664818,8.816767693,7.362285137,2.730809212,0,0,0,0,0
4/17/2016,4,17,0,0,0,0,0,0,0.153903097,3.510140657,7.974357128,9.308817863,9.435896873,9.433188438,9.251327515,9.156826973,9.229215622,9.163664818,8.816767693,7.362285137,2.859679937,0,0,0,0,0
4/18/2016,4,18,0,0,0,0,0,0,0.153903097,3.510140657,7.974357128,9.308817863,9.435896873,9.271332741,9.251327515,9.12683773,9.067109108,9.125857353,8.816767693,7.362285137,2.859679937,0,0,0,0,0
4/19/2016,4,19,0,0,0,0,0,0,0.226245373,3.510140657,8.532348633,9.762796402,9.804895401,9.620609283,9.442912102,9.343455315,9.285805702,9.45635891,8.73568821,7.702270508,3.156208754,0,0,0,0,0
4/20/2016,4,20,0,0,0,0,0,0,0.26660499,3.931228638,8.532348633,9.762796402,9.804895401,9.620609283,9.442912102,9.343455315,9.320467949,9.45635891,9.101182938,7.723953247,3.156208754,0,0,0,0,0
4/21/2016,4,21,0,0,0,0,0,0,0.280993134,4.171394348,8.620100975,9.762796402,9.804895401,9.620609283,9.442912102,9.343455315,9.320467949,9.45635891,9.101182938,7.723953247,3.156208754,0,0,0,0,0
4/22/2016,4,22,0,0,0,0,0,0,0.280993134,4.171394348,8.620100975,9.762796402,9.804895401,9.620609283,9.442912102,9.343455315,9.320467949,9.45635891,9.101182938,7.723953247,3.156208754,0,0,0,0,0
4/23/2016,4,23,0,0,0,0,0,0,0.290176243,4.171394348,8.620100975,9.762796402,9.804895401,9.620609283,9.442912102,9.343455315,9.320467949,9.45635891,9.101182938,7.723953247,3.156208754,0,0,0,0,0
4/24/2016,4,24,0,0,0,0,0,0,0.290176243,4.171394348,8.620100975,9.762796402,9.804895401,9.620609283,9.442912102,9.343455315,9.349472046,9.45635891,9.101182938,7.723953247,3.156208754,0,0,0,0,0
4/25/2016,4,25,0,0,0,0,0,0,0.351051718,4.171394348,8.620100975,9.762796402,9.804895401,9.620609283,9.442912102,9.343455315,9.349472046,9.45635891,9.101182938,7.723953247,3.156208754,0,0,0,0,0
4/26/2016,4,26,0,0,0,0,0,0,0.351051718,4.171394348,8.620100975,9.501190186,9.625757217,9.564320564,9.392191887,9.318749428,9.349472046,9.392690659,9.101182938,7.723953247,3.153584957,0,0,0,0,0
4/27/2016,4,27,0,0,0,0,0,0,0.376357883,4.171394348,8.620100975,9.501190186,9.619124413,9.452103615,9.318105698,9.310838699,9.349472046,9.272782326,9.007423401,7.515086174,3.133936405,0,0,0,0,0
4/28/2016,4,28,0,0,0,0,0,0,0.376357883,4.104608059,8.313004494,9.202769279,9.619124413,9.452103615,9.318105698,9.310838699,9.349472046,9.272782326,9.007423401,7.452194214,3.133936405,0,0,0,0,0
4/29/2016,4,29,0,0,0,0,0,0,0.376357883,4.104608059,8.313004494,9.086256981,9.619124413,9.452103615,9.318105698,9.310838699,9.349472046,9.272782326,9.007423401,7.452194214,3.133936405,0,0,0,0,0
4/30/2016,4,30,0,0,0,0,0,0,0.376357883,4.104608059,7.340222359,8.210793495,9.619124413,9.452103615,9.318105698,9.310838699,9.349472046,9.272782326,9.007423401,7.452194214,2.901198626,0,0,0,0,0
5/1/2016,5,1,0,0,0,0,0,0,0.376357883,4.104608059,7.340222359,8.027008057,8.119744301,8.056083679,8.030879021,7.963791847,7.991650105,8.02223587,7.763339043,7.452194214,2.922689676,0,0,0,0,0
5/2/2016,5,2,0,0,0,0,0,0,0.397017717,3.931206703,7.289895535,7.902993679,8.119744301,8.056083679,8.030879021,7.963791847,7.915731907,7.860536575,7.435487747,7.452194214,2.922689676,0,0,0,0,0
5/3/2016,5,3,0,0,0,0,0,0,0.397017717,3.931206703,7.289895535,7.902993679,8.119744301,8.056083679,8.030879021,7.79539156,7.724029541,7.709904671,7.435487747,7.452194214,2.922689676,0,0,0,0,0
5/4/2016,5,4,0,0,0,0,0,0,0.537381947,3.670093536,7.159575462,7.802202225,7.907491207,7.869618893,7.801634312,7.717584133,7.652931213,7.696611881,7.44383955,7.452194214,3.145528555,0,0,0,0,0
5/5/2016,5,5,0,0,0,0,0,0,0.537381947,4.230410099,7.159575462,7.802202225,7.907491207,7.869618893,7.801634312,7.717584133,7.626029015,7.696611881,7.44383955,7.452194214,3.145528555,0,0,0,0,0
5/6/2016,5,6,0,0,0,0,0,0,0.642028213,4.230410099,7.159575462,7.802202225,7.907491207,7.869618893,7.801634312,7.717584133,7.626029015,7.696611881,7.44383955,7.452194214,3.145528555,0,0,0,0,0
5/7/2016,5,7,0,0,0,0,0,0,0.642028213,4.230410099,7.108356476,7.802202225,7.907491207,7.869618893,7.998414993,8.146363258,8.098985672,7.914616585,7.44383955,7.452194214,3.145528555,0,0,0,0,0
5/8/2016,5,8,0,0,0,0,0,0,0.646270812,4.455403805,7.452954769,7.920079231,7.946320057,7.869618893,7.998414993,8.146363258,8.098985672,7.914616585,7.44383955,7.452194214,3.145528555,0,0,0,0,0
