,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6
0,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,6.0,6.0,6.0,6.0,6.0,6.0,6.0
22,0.45,0.31,0.395,0.245,0.35,0.455,0.0,0.45,0.31,0.395,0.245,0.35,0.455,0.0,0.45,0.31,0.395,0.245,0.35,0.455,0.0,0.45,0.31,0.395,0.245,0.35,0.455,0.0,0.45,0.31,0.395,0.245,0.35,0.455,0.0,0.66,0.56,0.5,0.23,0.265,0.355,0.0,2.91,2.1100000000000003,2.475,1.455,2.015,2.63,0.0
23,0.42,0.335,0.395,0.245,0.35,0.455,0.0,0.42,0.335,0.395,0.245,0.35,0.455,0.0,0.42,0.335,0.395,0.245,0.35,0.455,0.0,0.42,0.335,0.395,0.245,0.35,0.455,0.0,0.42,0.335,0.395,0.245,0.35,0.455,0.0,0.65,0.605,0.5,0.23,0.265,0.355,0.0,2.75,2.2800000000000002,2.475,1.455,2.015,2.63,0.0
24,0.4,0.335,0.395,0.245,0.35,0.455,0.0,0.4,0.335,0.395,0.245,0.35,0.455,0.0,0.4,0.335,0.395,0.245,0.35,0.455,0.0,0.4,0.335,0.395,0.245,0.35,0.455,0.0,0.4,0.335,0.395,0.245,0.35,0.455,0.0,0.64,0.605,0.5,0.23,0.265,0.355,0.0,2.64,2.2800000000000002,2.475,1.455,2.015,2.63,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.40873000000000004,0.4145008,0.32016799999999995,0.27158872,0.26932568,0.27142778,0.27182272,0.4700395,0.47667592,0.278856,0.28203444000000005,0.27968436,0.16703247999999998,0.08363775999999999,0.4700395,0.47667592,0.402792,0.40738308,0.64223816,0.64725086,0.64819264,1.8699397500000001,1.89634116,1.8074,1.44150936,1.4294978399999998,1.4406551399999998,1.44275136,0.735714,0.7461014399999999,0.6196799999999999,0.6267432000000001,1.00479196,1.01263441,1.0141078399999999,1.7329,1.64187244,1.4175373999999998,1.5067936000000002,2.4101273599999997,2.42340704,2.42604256,5.68736275,5.65216768,4.8464334,4.5360524,6.035665359999999,5.962407709999999,5.88655488
